transaction_id,account_code,level_code,version,period_date,amount
TXN0002693,EXP056,L07,Forecast,2026-06-01,251819.58
TXN0002694,EXP029,L08,Budget,2026-06-01,113666.05
TXN0002695,EXP030,L12,Actual,2025-11-01,281900.24
TXN0002696,REV005,L03,Forecast,2026-03-01,407611.38
TXN0002697,EXP021,L02,Actual,2025-07-01,238152.67
TXN0002698,REV005,L03,Forecast,2026-06-01,580667.95
TXN0002699,REV003,L10,Actual,2025-07-01,443353.57
TXN0002700,REV005,L03,Actual,2025-03-01,322344.76
TXN0002701,EXP039,L07,Budget,2026-06-01,233250.29
TXN0002702,EXP024,L10,Forecast,2026-01-01,68724.01
TXN0002703,EXP053,L08,Forecast,2025-07-01,203200.13
TXN0002704,EXP036,L06,Forecast,2026-03-01,165587.92
TXN0002705,EXP034,L11,Budget,2025-05-01,383874.96
TXN0002706,EXP044,L03,Actual,2026-01-01,33550.88
TXN0002707,HC001,L04,Forecast,2026-01-01,44.0
TXN0002708,EXP002,L10,Budget,2025-04-01,374390.36
TXN0002709,EXP051,L01,Forecast,2025-01-01,253549.87
TXN0002710,EXP022,L04,Forecast,2025-03-01,219778.45
TXN0002711,EXP052,L04,Forecast,2025-04-01,63565.15
TXN0002712,EXP037,L01,Forecast,2026-06-01,210151.91
TXN0002713,EXP025,L08,Forecast,2025-04-01,205275.94
TXN0002714,EXP004,L10,Budget,2026-04-01,4803.05
TXN0002715,EXP026,L04,Actual,2025-02-01,349484.38
TXN0002716,REV004,L01,Actual,2025-05-01,236529.16
TXN0002717,EXP050,L10,Budget,2026-06-01,59303.45
TXN0002718,EXP036,L06,Forecast,2025-08-01,91113.67
TXN0002719,EXP058,L12,Forecast,2026-05-01,265775.94
TXN0002720,EXP055,L06,Actual,2025-10-01,243773.83
TXN0002721,EXP030,L12,Budget,2025-08-01,286111.55
TXN0002722,REV003,L10,Actual,2026-04-01,328718.09
TXN0002723,EXP033,L05,Forecast,2026-02-01,345176.38
TXN0002724,EXP051,L01,Forecast,2025-08-01,398624.4
TXN0002725,EXP008,L02,Actual,2025-12-01,276825.77
TXN0002726,REV001,L04,Actual,2026-03-01,250706.79
TXN0002727,EXP002,L10,Budget,2025-07-01,41859.72
TXN0002728,EXP022,L04,Actual,2025-02-01,273175.53
TXN0002729,EXP050,L10,Actual,2026-03-01,271095.42
TXN0002730,REV003,L10,Actual,2025-05-01,597151.34
TXN0002731,EXP034,L11,Actual,2025-08-01,207598.16
TXN0002732,EXP046,L06,Actual,2025-09-01,19795.57
TXN0002733,EXP024,L10,Forecast,2026-06-01,85276.16
TXN0002734,REV005,L03,Actual,2025-03-01,312283.46
TXN0002735,EXP031,L10,Budget,2025-04-01,301512.01
TXN0002736,EXP060,L07,Budget,2025-11-01,340631.04
TXN0002737,EXP008,L02,Actual,2026-06-01,396211.11
TXN0002738,EXP003,L12,Actual,2026-01-01,328015.93
TXN0002739,EXP050,L10,Forecast,2025-03-01,297974.52
TXN0002740,EXP038,L09,Forecast,2026-03-01,351579.89
TXN0002741,EXP029,L08,Forecast,2026-03-01,216015.28
TXN0002742,EXP056,L07,Budget,2025-08-01,256246.21
TXN0002743,EXP020,L04,Forecast,2025-09-01,144149.88
TXN0002744,EXP033,L05,Actual,2025-09-01,165981.46
TXN0002745,EXP031,L10,Forecast,2025-10-01,11846.41
TXN0002746,EXP049,L04,Budget,2026-02-01,290800.43
TXN0002747,EXP028,L12,Actual,2025-01-01,28424.67
TXN0002748,EXP009,L04,Budget,2025-11-01,192946.8
TXN0002749,EXP049,L04,Actual,2026-05-01,265438.26
TXN0002750,EXP056,L07,Budget,2025-12-01,233752.28
TXN0002751,EXP032,L01,Actual,2026-03-01,283154.55
TXN0002752,EXP006,L08,Forecast,2025-05-01,265693.46
TXN0002753,EXP010,L07,Budget,2026-05-01,158614.12
TXN0002754,EXP036,L06,Forecast,2025-07-01,284846.81
TXN0002755,EXP004,L10,Forecast,2025-03-01,133907.84
TXN0002756,EXP024,L10,Forecast,2025-10-01,257728.12
TXN0002757,EXP053,L08,Budget,2025-08-01,71670.04
TXN0002758,EXP001,L02,Actual,2025-12-01,29451.08
TXN0002759,EXP023,L07,Forecast,2025-09-01,215942.58
TXN0002760,EXP038,L09,Actual,2026-01-01,11538.46
TXN0002761,EXP030,L12,Budget,2025-10-01,118071.51
TXN0002762,EXP025,L08,Actual,2025-09-01,156732.93
TXN0002763,EXP047,L07,Budget,2025-12-01,297718.17
TXN0002764,EXP037,L01,Actual,2026-06-01,114807.31
TXN0002765,EXP001,L02,Forecast,2026-04-01,108558.44
TXN0002766,EXP060,L07,Forecast,2025-04-01,171028.52
TXN0002767,EXP029,L08,Budget,2025-11-01,7224.92
TXN0002768,EXP006,L08,Budget,2025-03-01,206420.87
TXN0002769,EXP002,L10,Actual,2026-06-01,30578.5
TXN0002770,EXP054,L07,Actual,2025-04-01,92714.78
TXN0002771,EXP049,L04,Actual,2025-09-01,267723.24
TXN0002772,EXP025,L08,Forecast,2025-02-01,282682.89
TXN0002773,HC002,L04,Forecast,2025-07-01,45.0
TXN0002774,EXP032,L01,Actual,2025-10-01,12280.52
TXN0002775,EXP004,L10,Forecast,2025-05-01,215333.79
TXN0002776,EXP019,L03,Forecast,2025-08-01,388495.19
TXN0002777,EXP050,L10,Budget,2025-05-01,171051.45
TXN0002778,EXP055,L06,Forecast,2025-12-01,387759.28
TXN0002779,EXP048,L04,Budget,2026-01-01,283417.91
TXN0002780,EXP007,L02,Budget,2026-06-01,356495.3
TXN0002781,EXP027,L02,Actual,2026-03-01,184952.52
TXN0002782,EXP039,L07,Forecast,2026-01-01,395999.18
TXN0002783,EXP027,L02,Actual,2025-03-01,2595.27
TXN0002784,EXP021,L02,Forecast,2026-01-01,366277.7
TXN0002785,HC003,L08,Budget,2025-02-01,9.0
TXN0002786,EXP051,L01,Budget,2025-05-01,272659.65
TXN0002787,EXP010,L07,Actual,2026-06-01,17767.9
TXN0002788,EXP058,L12,Budget,2026-03-01,388835.81
TXN0002789,EXP036,L06,Budget,2026-02-01,196312.41
TXN0002790,EXP040,L10,Forecast,2025-01-01,39327.36
TXN0002791,EXP056,L07,Actual,2025-03-01,132304.34
TXN0002792,EXP041,L06,Actual,2025-09-01,326072.48
TXN0002793,EXP003,L12,Actual,2025-10-01,12706.91
TXN0002794,EXP006,L08,Budget,2025-08-01,311191.9
TXN0002795,EXP023,L07,Budget,2026-03-01,123010.09
TXN0002796,EXP026,L04,Actual,2026-02-01,352909.47
TXN0002797,EXP004,L10,Actual,2025-02-01,45797.38
TXN0002798,EXP025,L08,Budget,2026-04-01,301139.95
TXN0002799,EXP025,L08,Budget,2025-03-01,227909.44
TXN0002800,EXP051,L01,Actual,2026-01-01,357663.9
TXN0002801,EXP041,L06,Actual,2025-12-01,233893.84
TXN0002802,EXP006,L08,Forecast,2025-06-01,195415.11
TXN0002803,EXP029,L08,Actual,2025-09-01,325133.34
TXN0002804,EXP020,L04,Forecast,2025-02-01,12477.67
TXN0002805,EXP060,L07,Forecast,2025-11-01,2987.1
TXN0002806,EXP007,L02,Forecast,2025-11-01,138623.48
TXN0002807,EXP047,L07,Forecast,2025-07-01,333033.91
TXN0002808,EXP051,L01,Actual,2025-10-01,370293.12
TXN0002809,HC002,L04,Forecast,2026-01-01,31.0
TXN0002810,EXP005,L05,Budget,2026-06-01,364420.78
TXN0002811,EXP010,L07,Forecast,2025-01-01,121674.64
TXN0002812,EXP049,L04,Budget,2025-08-01,28309.66
TXN0002813,EXP060,L07,Actual,2025-09-01,152432.28
TXN0002814,EXP048,L04,Forecast,2025-03-01,150768.96
TXN0002815,EXP031,L10,Actual,2025-07-01,61229.13
TXN0002816,EXP001,L02,Budget,2025-09-01,279279.55
TXN0002817,EXP038,L09,Actual,2026-05-01,207789.33
TXN0002818,EXP038,L09,Actual,2025-07-01,27284.01
TXN0002819,EXP056,L07,Forecast,2025-01-01,117226.27
TXN0002820,EXP038,L09,Actual,2025-10-01,99056.37
TXN0002821,EXP032,L01,Forecast,2026-02-01,171120.5
TXN0002822,EXP033,L05,Budget,2025-02-01,279949.3
TXN0002823,EXP052,L04,Actual,2026-05-01,22536.12
TXN0002824,EXP002,L10,Forecast,2026-06-01,193208.46
TXN0002825,HC001,L04,Budget,2025-10-01,14.0
TXN0002826,EXP038,L09,Budget,2025-11-01,38655.49
TXN0002827,REV005,L03,Actual,2025-08-01,418164.03
TXN0002828,EXP035,L07,Actual,2025-06-01,253260.32
TXN0002829,EXP052,L04,Budget,2026-04-01,319775.86
TXN0002830,REV005,L03,Forecast,2026-03-01,132720.14
TXN0002831,EXP040,L10,Forecast,2026-01-01,253083.0
TXN0002832,EXP021,L02,Actual,2025-10-01,53291.82
TXN0002833,EXP049,L04,Actual,2025-02-01,163805.37
TXN0002834,EXP036,L06,Forecast,2025-01-01,58829.59
TXN0002835,EXP028,L12,Forecast,2025-07-01,99267.67
TXN0002836,EXP052,L04,Forecast,2025-03-01,150170.52
TXN0002837,HC002,L04,Budget,2025-07-01,1.0
TXN0002838,EXP026,L04,Budget,2025-02-01,75505.1
TXN0002839,REV004,L01,Budget,2026-05-01,416976.63
TXN0002840,EXP022,L04,Forecast,2025-11-01,364161.54
TXN0002841,REV002,L09,Forecast,2025-11-01,828185.58
TXN0002842,EXP004,L10,Budget,2025-10-01,296878.38
TXN0002843,EXP002,L10,Actual,2025-05-01,12868.78
TXN0002844,EXP027,L02,Actual,2025-02-01,43032.52
TXN0002845,REV005,L03,Actual,2025-11-01,677755.04
TXN0002846,EXP037,L01,Budget,2025-01-01,39988.49
TXN0002847,EXP056,L07,Actual,2026-02-01,357348.91
TXN0002848,EXP009,L04,Forecast,2026-05-01,57978.51
TXN0002849,EXP004,L10,Budget,2025-09-01,16868.59
TXN0002850,EXP021,L02,Budget,2025-05-01,75307.31
TXN0002851,EXP007,L02,Budget,2025-12-01,152356.73
TXN0002852,EXP042,L12,Budget,2025-04-01,384430.36
TXN0002853,EXP048,L04,Forecast,2025-02-01,340433.88
TXN0002854,EXP003,L12,Budget,2025-09-01,214605.66
TXN0002855,EXP009,L04,Budget,2025-04-01,78592.35
TXN0002856,EXP042,L12,Budget,2025-12-01,74251.11
TXN0002857,EXP025,L08,Budget,2025-07-01,65012.9
TXN0002858,EXP047,L07,Forecast,2025-09-01,135542.96
TXN0002859,EXP056,L07,Actual,2025-10-01,134636.11
TXN0002860,EXP009,L04,Actual,2025-06-01,201237.73
TXN0002861,EXP020,L04,Actual,2026-03-01,172422.32
TXN0002862,REV001,L04,Budget,2025-09-01,546102.36
TXN0002863,EXP028,L12,Actual,2025-07-01,108513.83
TXN0002864,EXP048,L04,Budget,2025-12-01,100511.85
TXN0002865,EXP049,L04,Actual,2026-04-01,250790.75
TXN0002866,EXP056,L07,Budget,2025-09-01,265424.66
TXN0002867,EXP036,L06,Forecast,2025-12-01,72584.08
TXN0002868,EXP031,L10,Budget,2025-12-01,163096.81
TXN0002869,EXP050,L10,Budget,2025-11-01,275966.43
TXN0002870,EXP025,L08,Actual,2025-12-01,326001.5
TXN0002871,EXP037,L01,Budget,2025-09-01,196194.27
TXN0002872,EXP058,L12,Actual,2025-06-01,149153.31
TXN0002873,HC001,L04,Forecast,2026-05-01,4.0
TXN0002874,EXP040,L10,Actual,2026-02-01,121458.23
TXN0002875,HC003,L08,Actual,2025-12-01,15.0
TXN0002876,HC001,L04,Actual,2025-12-01,11.0
TXN0002877,EXP019,L03,Actual,2025-09-01,369673.97
TXN0002878,EXP026,L04,Actual,2025-11-01,267435.49
TXN0002879,EXP022,L04,Budget,2026-06-01,233062.97
TXN0002880,EXP045,L04,Forecast,2026-02-01,52658.16
TXN0002881,EXP041,L06,Forecast,2026-06-01,355514.13
TXN0002882,EXP048,L04,Budget,2025-05-01,117275.17
TXN0002883,EXP057,L08,Forecast,2026-01-01,198553.95
TXN0002884,EXP038,L09,Budget,2025-10-01,43096.59
TXN0002885,EXP031,L10,Budget,2025-06-01,257099.55
TXN0002886,EXP056,L07,Forecast,2026-02-01,380459.04
TXN0002887,EXP048,L04,Forecast,2026-06-01,372625.65
TXN0002888,EXP021,L02,Actual,2025-07-01,376194.09
TXN0002889,EXP019,L03,Actual,2026-06-01,132752.4
TXN0002890,EXP048,L04,Actual,2025-08-01,268164.84
TXN0002891,REV002,L09,Actual,2025-04-01,384301.92
TXN0002892,EXP035,L07,Budget,2025-10-01,227071.69
TXN0002893,EXP038,L09,Forecast,2025-08-01,247132.62
TXN0002894,EXP049,L04,Forecast,2025-03-01,167281.66
TXN0002895,EXP023,L07,Budget,2026-05-01,35154.36
TXN0002896,EXP026,L04,Forecast,2025-07-01,278466.01
TXN0002897,EXP001,L02,Budget,2025-08-01,11202.33
TXN0002898,EXP052,L04,Budget,2026-04-01,54057.89
TXN0002899,REV004,L01,Actual,2025-06-01,708763.21
TXN0002900,EXP050,L10,Budget,2025-04-01,111000.13
TXN0002901,EXP040,L10,Actual,2026-04-01,383652.49
TXN0002902,EXP058,L12,Forecast,2025-01-01,223260.92
TXN0002903,EXP004,L10,Actual,2025-09-01,230388.65
TXN0002904,EXP003,L12,Budget,2025-04-01,391660.2
TXN0002905,EXP026,L04,Budget,2025-10-01,313632.9
TXN0002906,EXP029,L08,Actual,2025-06-01,130679.26
TXN0002907,HC003,L08,Budget,2025-06-01,25.0
TXN0002908,EXP054,L07,Forecast,2025-10-01,139100.12
TXN0002909,EXP026,L04,Budget,2025-07-01,239943.47
TXN0002910,EXP030,L12,Budget,2025-10-01,6516.57
TXN0002911,EXP026,L04,Forecast,2025-09-01,203239.59
TXN0002912,EXP043,L10,Budget,2025-04-01,74245.78
TXN0002913,EXP027,L02,Forecast,2026-01-01,288004.9
TXN0002914,EXP037,L01,Actual,2025-03-01,248927.91
TXN0002915,EXP029,L08,Forecast,2025-01-01,165854.18
TXN0002916,EXP057,L08,Forecast,2025-08-01,88943.43
TXN0002917,EXP010,L07,Forecast,2025-04-01,15078.87
TXN0002918,EXP025,L08,Budget,2025-06-01,141261.93
TXN0002919,EXP050,L10,Forecast,2025-01-01,47208.25
TXN0002920,EXP050,L10,Forecast,2025-08-01,227939.22
TXN0002921,HC003,L08,Forecast,2025-02-01,49.0
TXN0002922,EXP049,L04,Budget,2025-07-01,92115.72
TXN0002923,HC003,L08,Actual,2025-07-01,31.0
TXN0002924,EXP059,L07,Forecast,2026-02-01,333625.84
TXN0002925,EXP043,L10,Budget,2025-09-01,214324.68
TXN0002926,EXP002,L10,Actual,2025-02-01,330558.79
TXN0002927,EXP035,L07,Forecast,2025-09-01,37267.14
TXN0002928,REV004,L01,Budget,2026-02-01,469580.23
TXN0002929,EXP009,L04,Budget,2025-03-01,397602.25
TXN0002930,EXP059,L07,Forecast,2025-03-01,43284.34
TXN0002931,REV001,L04,Actual,2025-03-01,705910.2
TXN0002932,REV004,L01,Actual,2025-06-01,809587.24
TXN0002933,REV003,L10,Budget,2026-05-01,527548.06
TXN0002934,EXP057,L08,Actual,2026-02-01,370480.19
TXN0002935,EXP026,L04,Forecast,2025-02-01,299699.91
TXN0002936,REV005,L03,Forecast,2025-02-01,259480.63
TXN0002937,EXP005,L05,Budget,2025-07-01,104611.15
TXN0002938,EXP058,L12,Forecast,2025-11-01,122340.64
TXN0002939,HC002,L04,Budget,2025-02-01,14.0
TXN0002940,EXP021,L02,Budget,2025-03-01,171335.91
TXN0002941,EXP045,L04,Actual,2025-04-01,195294.06
TXN0002942,EXP060,L07,Forecast,2025-04-01,83752.74
TXN0002943,EXP035,L07,Actual,2025-02-01,33775.32
TXN0002944,EXP051,L01,Actual,2025-04-01,342374.65
TXN0002945,EXP057,L08,Budget,2026-04-01,48170.44
TXN0002946,EXP057,L08,Budget,2025-04-01,234020.78
TXN0002947,EXP020,L04,Budget,2025-05-01,122775.14
TXN0002948,EXP030,L12,Forecast,2025-01-01,66305.64
TXN0002949,EXP060,L07,Forecast,2026-06-01,321595.7
TXN0002950,EXP001,L02,Actual,2025-03-01,49453.98
TXN0002951,EXP054,L07,Forecast,2026-03-01,340731.59
TXN0002952,EXP020,L04,Actual,2025-05-01,363638.3
TXN0002953,EXP060,L07,Forecast,2025-03-01,309497.61
TXN0002954,EXP039,L07,Budget,2026-02-01,191621.87
TXN0002955,EXP033,L05,Actual,2026-04-01,153464.63
TXN0002956,EXP056,L07,Actual,2025-07-01,242868.13
TXN0002957,HC001,L04,Forecast,2025-03-01,3.0
TXN0002958,EXP059,L07,Forecast,2026-04-01,122062.85
TXN0002959,EXP003,L12,Forecast,2026-01-01,50601.46
TXN0002960,EXP037,L01,Actual,2025-06-01,101302.43
TXN0002961,EXP005,L05,Budget,2025-12-01,115015.64
TXN0002962,REV004,L01,Budget,2025-08-01,120041.0
TXN0002963,EXP022,L04,Budget,2025-11-01,22456.87
TXN0002964,EXP039,L07,Forecast,2026-02-01,386393.08
TXN0002965,EXP007,L02,Actual,2025-03-01,163794.94
TXN0002966,HC002,L04,Actual,2025-11-01,11.0
TXN0002967,EXP021,L02,Budget,2026-04-01,296358.28
TXN0002968,EXP058,L12,Budget,2025-01-01,57294.41
TXN0002969,EXP024,L10,Actual,2026-04-01,288824.25
TXN0002970,REV005,L03,Forecast,2026-03-01,546187.06
TXN0002971,EXP039,L07,Forecast,2025-09-01,209197.37
TXN0002972,EXP059,L07,Actual,2026-02-01,157389.84
TXN0002973,EXP019,L03,Forecast,2025-08-01,392502.34
TXN0002974,REV002,L09,Actual,2025-04-01,552220.01
TXN0002975,EXP041,L06,Forecast,2025-11-01,174208.99
TXN0002976,EXP023,L07,Forecast,2026-01-01,84866.47
TXN0002977,EXP024,L10,Forecast,2025-10-01,354832.05
TXN0002978,EXP055,L06,Budget,2026-03-01,255984.31
TXN0002979,EXP001,L02,Actual,2025-05-01,157107.08
TXN0002980,EXP004,L10,Forecast,2025-12-01,163227.26
TXN0002981,REV002,L09,Actual,2026-01-01,792870.04
TXN0002982,EXP031,L10,Budget,2025-02-01,35035.24
TXN0002983,EXP055,L06,Forecast,2025-09-01,46270.18
TXN0002984,EXP010,L07,Budget,2026-01-01,204679.12
TXN0002985,EXP027,L02,Budget,2025-09-01,18129.05
TXN0002986,EXP045,L04,Forecast,2026-03-01,311655.68
TXN0002987,EXP002,L10,Budget,2025-01-01,387429.03
TXN0002988,EXP053,L08,Actual,2026-02-01,217515.16
TXN0002989,REV004,L01,Forecast,2025-09-01,890034.14
TXN0002990,EXP052,L04,Budget,2026-04-01,55959.09
TXN0002991,EXP005,L05,Budget,2026-04-01,164242.25
TXN0002992,EXP008,L02,Forecast,2025-04-01,50442.42
TXN0002993,EXP056,L07,Forecast,2025-06-01,57722.78
TXN0002994,EXP005,L05,Forecast,2025-05-01,74030.56
TXN0002995,EXP036,L06,Budget,2025-10-01,7242.04
TXN0002996,HC003,L08,Actual,2025-11-01,56.0
TXN0002997,EXP005,L05,Forecast,2025-07-01,144450.51
TXN0002998,EXP039,L07,Forecast,2025-10-01,14716.01
TXN0002999,HC003,L08,Budget,2025-02-01,47.0
TXN0003000,EXP049,L04,Forecast,2025-09-01,182043.71
